Episode470/2500Reward:567.0, Epsilon :0.1
Episode471/2500Reward:483.0, Epsilon :0.1
Episode472/2500Reward:651.0, Epsilon :0.1
Episode473/2500Reward:504.0, Epsilon :0.1
Episode474/2500Reward:441.0, Epsilon :0.1
Episode475/2500Reward:609.0, Epsilon :0.1
Episode476/2500Reward:504.0, Epsilon :0.1
Episode477/2500Reward:462.0, Epsilon :0.1
Episode478/2500Reward:588.0, Epsilon :0.1
Episode479/2500Reward:483.0, Epsilon :0.1
Episode480/2500Reward:462.0, Epsilon :0.1
Episode481/2500Reward:441.0, Epsilon :0.1
Episode482/2500Reward:672.0, Epsilon :0.1
Episode483/2500Reward:567.0, Epsilon :0.1
Episode484/2500Reward:651.0, Epsilon :0.1
Episode485/2500Reward:462.0, Epsilon :0.1
Episode486/2500Reward:588.0, Epsilon :0.1
Episode487/2500Reward:609.0, Epsilon :0.1
Episode488/2500Reward:661.0, Epsilon :0.1
Episode489/2500Reward:693.0, Epsilon :0.1
Episode490/2500Reward:672.0, Epsilon :0.1
Episode491/2500Reward:756.0, Epsilon :0.1
Episode492/2500Reward:462.0, Epsilon :0.1
Episode493/2500Reward:630.0, Epsilon :0.1
Episode494/2500Reward:504.0, Epsilon :0.1
Episode495/2500Reward:630.0, Epsilon :0.1
Episode496/2500Reward:651.0, Epsilon :0.1
Episode497/2500Reward:525.0, Epsilon :0.1
Episode498/2500Reward:420.0, Epsilon :0.1
Episode499/2500Reward:546.0, Epsilon :0.1
Episode500/2500Reward:651.0, Epsilon :0.1
Episode501/2500Reward:672.0, Epsilon :0.1
Episode502/2500Reward:693.0, Epsilon :0.1
Episode503/2500Reward:462.0, Epsilon :0.1
Episode504/2500Reward:630.0, Epsilon :0.1
Episode505/2500Reward:483.0, Epsilon :0.1
Episode506/2500Reward:483.0, Epsilon :0.1
Episode507/2500Reward:745.0, Epsilon :0.1
Episode508/2500Reward:588.0, Epsilon :0.1
Episode509/2500Reward:693.0, Epsilon :0.1
Episode510/2500Reward:672.0, Epsilon :0.1
Episode511/2500Reward:609.0, Epsilon :0.1
Episode512/2500Reward:567.0, Epsilon :0.1
Episode513/2500Reward:567.0, Epsilon :0.1
Episode514/2500Reward:525.0, Epsilon :0.1
Episode515/2500Reward:420.0, Epsilon :0.1
Episode516/2500Reward:567.0, Epsilon :0.1
Episode517/2500Reward:420.0, Epsilon :0.1
Episode518/2500Reward:651.0, Epsilon :0.1
Episode519/2500Reward:630.0, Epsilon :0.1
Episode520/2500Reward:525.0, Epsilon :0.1
Episode521/2500Reward:483.0, Epsilon :0.1
Episode522/2500Reward:588.0, Epsilon :0.1
Episode523/2500Reward:525.0, Epsilon :0.1
Episode524/2500Reward:504.0, Epsilon :0.1
Episode525/2500Reward:504.0, Epsilon :0.1
Episode526/2500Reward:672.0, Epsilon :0.1
Episode527/2500Reward:420.0, Epsilon :0.1
Episode528/2500Reward:766.0, Epsilon :0.1
Episode529/2500Reward:609.0, Epsilon :0.1
Episode530/2500Reward:504.0, Epsilon :0.1
Episode531/2500Reward:546.0, Epsilon :0.1
Episode532/2500Reward:630.0, Epsilon :0.1
Episode533/2500Reward:462.0, Epsilon :0.1
Episode534/2500Reward:588.0, Epsilon :0.1
Episode535/2500Reward:588.0, Epsilon :0.1
Episode536/2500Reward:588.0, Epsilon :0.1
Episode537/2500Reward:483.0, Epsilon :0.1
Episode538/2500Reward:462.0, Epsilon :0.1
Episode539/2500Reward:693.0, Epsilon :0.1
Episode540/2500Reward:399.0, Epsilon :0.1
Episode541/2500Reward:609.0, Epsilon :0.1
Episode542/2500Reward:462.0, Epsilon :0.1
Episode543/2500Reward:567.0, Epsilon :0.1
Episode544/2500Reward:399.0, Epsilon :0.1
Episode545/2500Reward:672.0, Epsilon :0.1
Episode546/2500Reward:609.0, Epsilon :0.1
Episode547/2500Reward:483.0, Epsilon :0.1
Episode548/2500Reward:546.0, Epsilon :0.1
Episode549/2500Reward:504.0, Epsilon :0.1
Episode550/2500Reward:441.0, Epsilon :0.1
Episode551/2500Reward:462.0, Epsilon :0.1
Episode552/2500Reward:609.0, Epsilon :0.1
Episode553/2500Reward:609.0, Epsilon :0.1
Episode554/2500Reward:651.0, Epsilon :0.1
Episode555/2500Reward:546.0, Epsilon :0.1
Episode556/2500Reward:567.0, Epsilon :0.1
Episode557/2500Reward:651.0, Epsilon :0.1
Episode558/2500Reward:441.0, Epsilon :0.1
Episode559/2500Reward:399.0, Epsilon :0.1
Episode560/2500Reward:483.0, Epsilon :0.1
Episode561/2500Reward:483.0, Epsilon :0.1
Episode562/2500Reward:504.0, Epsilon :0.1
Episode563/2500Reward:357.0, Epsilon :0.1
Episode564/2500Reward:651.0, Epsilon :0.1
Episode565/2500Reward:420.0, Epsilon :0.1
Episode566/2500Reward:588.0, Epsilon :0.1
Episode567/2500Reward:252.0, Epsilon :0.1
Episode568/2500Reward:420.0, Epsilon :0.1
Episode569/2500Reward:504.0, Epsilon :0.1
Episode570/2500Reward:567.0, Epsilon :0.1
Episode571/2500Reward:315.0, Epsilon :0.1
Episode572/2500Reward:630.0, Epsilon :0.1
Episode573/2500Reward:672.0, Epsilon :0.1
Episode574/2500Reward:609.0, Epsilon :0.1
Episode575/2500Reward:567.0, Epsilon :0.1
Episode576/2500Reward:630.0, Epsilon :0.1
Episode577/2500Reward:661.0, Epsilon :0.1
Episode578/2500Reward:588.0, Epsilon :0.1
Episode579/2500Reward:525.0, Epsilon :0.1
Episode580/2500Reward:504.0, Epsilon :0.1
Episode581/2500Reward:651.0, Epsilon :0.1
Episode582/2500Reward:609.0, Epsilon :0.1
Episode583/2500Reward:609.0, Epsilon :0.1
Episode584/2500Reward:588.0, Epsilon :0.1
Episode585/2500Reward:420.0, Epsilon :0.1
Episode586/2500Reward:399.0, Epsilon :0.1
Episode587/2500Reward:546.0, Epsilon :0.1
Episode588/2500Reward:252.0, Epsilon :0.1
Episode589/2500Reward:546.0, Epsilon :0.1
Episode590/2500Reward:609.0, Epsilon :0.1
Episode591/2500Reward:630.0, Epsilon :0.1
Episode592/2500Reward:462.0, Epsilon :0.1
Episode593/2500Reward:399.0, Epsilon :0.1
Episode594/2500Reward:462.0, Epsilon :0.1
Episode595/2500Reward:399.0, Epsilon :0.1
Episode596/2500Reward:567.0, Epsilon :0.1
Episode597/2500Reward:651.0, Epsilon :0.1
Episode598/2500Reward:504.0, Epsilon :0.1
Episode599/2500Reward:483.0, Epsilon :0.1
Episode600/2500Reward:588.0, Epsilon :0.1
Episode601/2500Reward:672.0, Epsilon :0.1
Episode602/2500Reward:693.0, Epsilon :0.1
Episode603/2500Reward:441.0, Epsilon :0.1
Episode604/2500Reward:441.0, Epsilon :0.1
Episode605/2500Reward:441.0, Epsilon :0.1
Episode606/2500Reward:588.0, Epsilon :0.1
Episode607/2500Reward:399.0, Epsilon :0.1
Episode608/2500Reward:462.0, Epsilon :0.1
Episode609/2500Reward:693.0, Epsilon :0.1
Episode610/2500Reward:546.0, Epsilon :0.1
Episode611/2500Reward:483.0, Epsilon :0.1
Episode612/2500Reward:462.0, Epsilon :0.1
Episode613/2500Reward:525.0, Epsilon :0.1
Episode614/2500Reward:441.0, Epsilon :0.1
Episode615/2500Reward:441.0, Epsilon :0.1
Episode616/2500Reward:504.0, Epsilon :0.1
Episode617/2500Reward:546.0, Epsilon :0.1
Episode618/2500Reward:357.0, Epsilon :0.1
Episode619/2500Reward:357.0, Epsilon :0.1
Episode620/2500Reward:672.0, Epsilon :0.1
Episode621/2500Reward:693.0, Epsilon :0.1
Episode622/2500Reward:651.0, Epsilon :0.1
Episode623/2500Reward:588.0, Epsilon :0.1
Episode624/2500Reward:399.0, Epsilon :0.1
Episode625/2500Reward:546.0, Epsilon :0.1
Episode626/2500Reward:630.0, Epsilon :0.1
Episode627/2500Reward:399.0, Epsilon :0.1
Episode628/2500Reward:462.0, Epsilon :0.1
Episode629/2500Reward:567.0, Epsilon :0.1
Episode630/2500Reward:588.0, Epsilon :0.1
Episode631/2500Reward:567.0, Epsilon :0.1
Episode632/2500Reward:609.0, Epsilon :0.1
Episode633/2500Reward:483.0, Epsilon :0.1
Episode634/2500Reward:462.0, Epsilon :0.1
Episode635/2500Reward:672.0, Epsilon :0.1
Episode636/2500Reward:567.0, Epsilon :0.1
Episode637/2500Reward:651.0, Epsilon :0.1
Episode638/2500Reward:745.0, Epsilon :0.1
Episode639/2500Reward:724.0, Epsilon :0.1
Episode640/2500Reward:609.0, Epsilon :0.1
Episode641/2500Reward:525.0, Epsilon :0.1
Episode642/2500Reward:661.0, Epsilon :0.1
Episode643/2500Reward:735.0, Epsilon :0.1
Episode644/2500Reward:630.0, Epsilon :0.1
Episode645/2500Reward:399.0, Epsilon :0.1
Episode646/2500Reward:483.0, Epsilon :0.1
Episode647/2500Reward:672.0, Epsilon :0.1
Episode648/2500Reward:651.0, Epsilon :0.1
Episode649/2500Reward:504.0, Epsilon :0.1
Episode650/2500Reward:504.0, Epsilon :0.1
Episode651/2500Reward:399.0, Epsilon :0.1
Episode652/2500Reward:462.0, Epsilon :0.1
Episode653/2500Reward:336.0, Epsilon :0.1
Episode654/2500Reward:567.0, Epsilon :0.1
Episode655/2500Reward:735.0, Epsilon :0.1
Episode656/2500Reward:630.0, Epsilon :0.1
Episode657/2500Reward:504.0, Epsilon :0.1
Episode658/2500Reward:441.0, Epsilon :0.1
Episode659/2500Reward:630.0, Epsilon :0.1
Episode660/2500Reward:672.0, Epsilon :0.1
Episode661/2500Reward:273.0, Epsilon :0.1
Episode662/2500Reward:357.0, Epsilon :0.1
Episode663/2500Reward:525.0, Epsilon :0.1
Episode664/2500Reward:483.0, Epsilon :0.1
Episode665/2500Reward:441.0, Epsilon :0.1
Episode666/2500Reward:714.0, Epsilon :0.1
Episode667/2500Reward:755.0, Epsilon :0.1
Episode668/2500Reward:525.0, Epsilon :0.1
Episode669/2500Reward:609.0, Epsilon :0.1
Episode670/2500Reward:420.0, Epsilon :0.1
Episode671/2500Reward:609.0, Epsilon :0.1
Episode672/2500Reward:609.0, Epsilon :0.1
Episode673/2500Reward:504.0, Epsilon :0.1
Episode674/2500Reward:504.0, Epsilon :0.1
Episode675/2500Reward:504.0, Epsilon :0.1
Episode676/2500Reward:682.0, Epsilon :0.1
Episode677/2500Reward:483.0, Epsilon :0.1
Episode678/2500Reward:787.0, Epsilon :0.1
Episode679/2500Reward:525.0, Epsilon :0.1
Episode680/2500Reward:651.0, Epsilon :0.1
Episode681/2500Reward:672.0, Epsilon :0.1
Episode682/2500Reward:630.0, Epsilon :0.1
Episode683/2500Reward:693.0, Epsilon :0.1
Episode684/2500Reward:525.0, Epsilon :0.1
Episode685/2500Reward:651.0, Epsilon :0.1
Episode686/2500Reward:567.0, Epsilon :0.1
Episode687/2500Reward:567.0, Epsilon :0.1
Episode688/2500Reward:273.0, Epsilon :0.1
Episode689/2500Reward:672.0, Epsilon :0.1
Episode690/2500Reward:693.0, Epsilon :0.1
Episode691/2500Reward:378.0, Epsilon :0.1
Episode692/2500Reward:745.0, Epsilon :0.1
Episode693/2500Reward:357.0, Epsilon :0.1
Episode694/2500Reward:651.0, Epsilon :0.1
Episode695/2500Reward:588.0, Epsilon :0.1
Episode696/2500Reward:672.0, Epsilon :0.1
Episode697/2500Reward:714.0, Epsilon :0.1
Episode698/2500Reward:420.0, Epsilon :0.1
Episode699/2500Reward:651.0, Epsilon :0.1
Episode700/2500Reward:378.0, Epsilon :0.1
Episode701/2500Reward:315.0, Epsilon :0.1
Episode702/2500Reward:525.0, Epsilon :0.1
Episode703/2500Reward:525.0, Epsilon :0.1
Episode704/2500Reward:724.0, Epsilon :0.1
Episode705/2500Reward:630.0, Epsilon :0.1
Episode706/2500Reward:483.0, Epsilon :0.1
Episode707/2500Reward:462.0, Epsilon :0.1
Episode708/2500Reward:609.0, Epsilon :0.1
Episode709/2500Reward:294.0, Epsilon :0.1
Episode710/2500Reward:525.0, Epsilon :0.1
Episode711/2500Reward:672.0, Epsilon :0.1
Episode712/2500Reward:693.0, Epsilon :0.1
Episode713/2500Reward:420.0, Epsilon :0.1
Episode714/2500Reward:462.0, Epsilon :0.1
Episode715/2500Reward:609.0, Epsilon :0.1
Episode716/2500Reward:713.0, Epsilon :0.1
Episode717/2500Reward:546.0, Epsilon :0.1
Episode718/2500Reward:504.0, Epsilon :0.1
Episode719/2500Reward:315.0, Epsilon :0.1
Episode720/2500Reward:693.0, Epsilon :0.1
Episode721/2500Reward:504.0, Epsilon :0.1
Episode722/2500Reward:462.0, Epsilon :0.1
Episode723/2500Reward:546.0, Epsilon :0.1
Episode724/2500Reward:441.0, Epsilon :0.1
Episode725/2500Reward:693.0, Epsilon :0.1
Episode726/2500Reward:462.0, Epsilon :0.1
Episode727/2500Reward:420.0, Epsilon :0.1
Episode728/2500Reward:483.0, Epsilon :0.1
Episode729/2500Reward:546.0, Epsilon :0.1
Episode730/2500Reward:651.0, Epsilon :0.1
Episode731/2500Reward:483.0, Epsilon :0.1
Episode732/2500Reward:651.0, Epsilon :0.1
Episode733/2500Reward:756.0, Epsilon :0.1
Episode734/2500Reward:609.0, Epsilon :0.1
Episode735/2500Reward:483.0, Epsilon :0.1
Episode736/2500Reward:630.0, Epsilon :0.1
Episode737/2500Reward:504.0, Epsilon :0.1
Episode738/2500Reward:504.0, Epsilon :0.1
Episode739/2500Reward:441.0, Epsilon :0.1
Episode740/2500Reward:630.0, Epsilon :0.1
Episode741/2500Reward:567.0, Epsilon :0.1
Episode742/2500Reward:588.0, Epsilon :0.1
Episode743/2500Reward:651.0, Epsilon :0.1
Episode744/2500Reward:357.0, Epsilon :0.1
Episode745/2500Reward:588.0, Epsilon :0.1
Episode746/2500Reward:567.0, Epsilon :0.1
Episode747/2500Reward:336.0, Epsilon :0.1
Episode748/2500Reward:420.0, Epsilon :0.1
Episode749/2500Reward:588.0, Epsilon :0.1
Episode750/2500Reward:441.0, Epsilon :0.1
Episode751/2500Reward:420.0, Epsilon :0.1
Episode752/2500Reward:399.0, Epsilon :0.1
Episode753/2500Reward:693.0, Epsilon :0.1
Episode754/2500Reward:588.0, Epsilon :0.1
Episode755/2500Reward:462.0, Epsilon :0.1
Episode756/2500Reward:567.0, Epsilon :0.1
Episode757/2500Reward:462.0, Epsilon :0.1
Episode758/2500Reward:609.0, Epsilon :0.1
Episode759/2500Reward:630.0, Epsilon :0.1
Episode760/2500Reward:483.0, Epsilon :0.1
Episode761/2500Reward:714.0, Epsilon :0.1
Episode762/2500Reward:672.0, Epsilon :0.1
Episode763/2500Reward:483.0, Epsilon :0.1
Episode764/2500Reward:567.0, Epsilon :0.1
Episode765/2500Reward:420.0, Epsilon :0.1
Episode766/2500Reward:399.0, Epsilon :0.1
Episode767/2500Reward:672.0, Epsilon :0.1
Episode768/2500Reward:462.0, Epsilon :0.1
Episode769/2500Reward:504.0, Epsilon :0.1
Episode770/2500Reward:546.0, Epsilon :0.1
Episode771/2500Reward:567.0, Epsilon :0.1
Episode772/2500Reward:693.0, Epsilon :0.1
Episode773/2500Reward:651.0, Epsilon :0.1
Episode774/2500Reward:462.0, Epsilon :0.1
Episode775/2500Reward:714.0, Epsilon :0.1
Episode776/2500Reward:462.0, Epsilon :0.1
Episode777/2500Reward:588.0, Epsilon :0.1
Episode778/2500Reward:672.0, Epsilon :0.1
Episode779/2500Reward:630.0, Epsilon :0.1
Episode780/2500Reward:525.0, Epsilon :0.1
Episode781/2500Reward:378.0, Epsilon :0.1
Episode782/2500Reward:693.0, Epsilon :0.1
Episode783/2500Reward:567.0, Epsilon :0.1
Episode784/2500Reward:838.0, Epsilon :0.1
Episode785/2500Reward:462.0, Epsilon :0.1
Episode786/2500Reward:651.0, Epsilon :0.1
Episode787/2500Reward:441.0, Epsilon :0.1
Episode788/2500Reward:609.0, Epsilon :0.1
Episode789/2500Reward:672.0, Epsilon :0.1
Episode790/2500Reward:462.0, Epsilon :0.1
Episode791/2500Reward:462.0, Epsilon :0.1
Episode792/2500Reward:724.0, Epsilon :0.1
Episode793/2500Reward:672.0, Epsilon :0.1
Episode794/2500Reward:588.0, Epsilon :0.1
Episode795/2500Reward:682.0, Epsilon :0.1
Episode796/2500Reward:588.0, Epsilon :0.1
Episode797/2500Reward:399.0, Epsilon :0.1
Episode798/2500Reward:420.0, Epsilon :0.1
Episode799/2500Reward:672.0, Epsilon :0.1
Episode800/2500Reward:630.0, Epsilon :0.1
Episode801/2500Reward:567.0, Epsilon :0.1
Episode802/2500Reward:483.0, Epsilon :0.1
Episode803/2500Reward:462.0, Epsilon :0.1
Episode804/2500Reward:420.0, Epsilon :0.1
Episode805/2500Reward:609.0, Epsilon :0.1
Episode806/2500Reward:693.0, Epsilon :0.1
Episode807/2500Reward:525.0, Epsilon :0.1
Episode808/2500Reward:399.0, Epsilon :0.1
Episode809/2500Reward:672.0, Epsilon :0.1
Episode810/2500Reward:546.0, Epsilon :0.1
Episode811/2500Reward:546.0, Epsilon :0.1
Episode812/2500Reward:504.0, Epsilon :0.1
Episode813/2500Reward:504.0, Epsilon :0.1
Episode814/2500Reward:693.0, Epsilon :0.1
Episode815/2500Reward:651.0, Epsilon :0.1
Episode816/2500Reward:525.0, Epsilon :0.1
Episode817/2500Reward:672.0, Epsilon :0.1
Episode818/2500Reward:735.0, Epsilon :0.1
Episode819/2500Reward:567.0, Epsilon :0.1
Episode820/2500Reward:504.0, Epsilon :0.1
Episode821/2500Reward:462.0, Epsilon :0.1
Episode822/2500Reward:714.0, Epsilon :0.1
Episode823/2500Reward:399.0, Epsilon :0.1
Episode824/2500Reward:525.0, Epsilon :0.1
Episode825/2500Reward:378.0, Epsilon :0.1
Episode826/2500Reward:672.0, Epsilon :0.1
Episode827/2500Reward:651.0, Epsilon :0.1
Episode828/2500Reward:504.0, Epsilon :0.1
Episode829/2500Reward:462.0, Epsilon :0.1
Episode830/2500Reward:756.0, Epsilon :0.1
Episode831/2500Reward:588.0, Epsilon :0.1
Episode832/2500Reward:378.0, Epsilon :0.1
Episode833/2500Reward:546.0, Epsilon :0.1
Episode834/2500Reward:745.0, Epsilon :0.1
Episode835/2500Reward:567.0, Epsilon :0.1
Episode836/2500Reward:546.0, Epsilon :0.1
Episode837/2500Reward:462.0, Epsilon :0.1
Episode838/2500Reward:755.0, Epsilon :0.1
Episode839/2500Reward:525.0, Epsilon :0.1
Episode840/2500Reward:525.0, Epsilon :0.1
Episode841/2500Reward:796.0, Epsilon :0.1
Episode842/2500Reward:399.0, Epsilon :0.1
Episode843/2500Reward:525.0, Epsilon :0.1
Episode844/2500Reward:567.0, Epsilon :0.1
Episode845/2500Reward:441.0, Epsilon :0.1
Episode846/2500Reward:525.0, Epsilon :0.1
Episode847/2500Reward:441.0, Epsilon :0.1
Episode848/2500Reward:525.0, Epsilon :0.1
Episode849/2500Reward:504.0, Epsilon :0.1
Episode850/2500Reward:672.0, Epsilon :0.1
Episode851/2500Reward:588.0, Epsilon :0.1
Episode852/2500Reward:588.0, Epsilon :0.1
Episode853/2500Reward:483.0, Epsilon :0.1
Episode854/2500Reward:546.0, Epsilon :0.1
Episode855/2500Reward:630.0, Epsilon :0.1
Episode856/2500Reward:735.0, Epsilon :0.1
Episode857/2500Reward:441.0, Epsilon :0.1
Episode858/2500Reward:630.0, Epsilon :0.1
Episode859/2500Reward:609.0, Epsilon :0.1
Episode860/2500Reward:776.0, Epsilon :0.1
Episode861/2500Reward:714.0, Epsilon :0.1
Episode862/2500Reward:504.0, Epsilon :0.1
Episode863/2500Reward:504.0, Epsilon :0.1
Episode864/2500Reward:588.0, Epsilon :0.1
Episode865/2500Reward:651.0, Epsilon :0.1
Episode866/2500Reward:420.0, Epsilon :0.1
Episode867/2500Reward:672.0, Epsilon :0.1
Episode868/2500Reward:588.0, Epsilon :0.1
Episode869/2500Reward:609.0, Epsilon :0.1
Episode870/2500Reward:651.0, Epsilon :0.1
Episode871/2500Reward:483.0, Epsilon :0.1
Episode872/2500Reward:567.0, Epsilon :0.1
Episode873/2500Reward:672.0, Epsilon :0.1
Episode874/2500Reward:315.0, Epsilon :0.1
Episode875/2500Reward:693.0, Epsilon :0.1
Episode876/2500Reward:609.0, Epsilon :0.1
Episode877/2500Reward:609.0, Epsilon :0.1
Episode878/2500Reward:651.0, Epsilon :0.1
Episode879/2500Reward:441.0, Epsilon :0.1
Episode880/2500Reward:630.0, Epsilon :0.1
Episode881/2500Reward:693.0, Epsilon :0.1
Episode882/2500Reward:546.0, Epsilon :0.1
Episode883/2500Reward:672.0, Epsilon :0.1
Episode884/2500Reward:483.0, Epsilon :0.1
Episode885/2500Reward:609.0, Epsilon :0.1
Episode886/2500Reward:693.0, Epsilon :0.1
Episode887/2500Reward:609.0, Epsilon :0.1
Episode888/2500Reward:724.0, Epsilon :0.1
Episode889/2500Reward:483.0, Epsilon :0.1
Episode890/2500Reward:703.0, Epsilon :0.1
Episode891/2500Reward:504.0, Epsilon :0.1
Episode892/2500Reward:651.0, Epsilon :0.1
Episode893/2500Reward:630.0, Epsilon :0.1
Episode894/2500Reward:420.0, Epsilon :0.1
Episode895/2500Reward:651.0, Epsilon :0.1
Episode896/2500Reward:609.0, Epsilon :0.1
Episode897/2500Reward:630.0, Epsilon :0.1
Episode898/2500Reward:630.0, Epsilon :0.1
Episode899/2500Reward:462.0, Epsilon :0.1
Episode900/2500Reward:525.0, Epsilon :0.1
Episode901/2500Reward:441.0, Epsilon :0.1
Episode902/2500Reward:567.0, Epsilon :0.1
Episode903/2500Reward:588.0, Epsilon :0.1
Episode904/2500Reward:525.0, Epsilon :0.1
Episode905/2500Reward:651.0, Epsilon :0.1
Episode906/2500Reward:420.0, Epsilon :0.1
Episode907/2500Reward:378.0, Epsilon :0.1
Episode908/2500Reward:483.0, Epsilon :0.1
Episode909/2500Reward:651.0, Epsilon :0.1
Episode910/2500Reward:189.0, Epsilon :0.1
Episode911/2500Reward:651.0, Epsilon :0.1
Episode912/2500Reward:546.0, Epsilon :0.1
Episode913/2500Reward:651.0, Epsilon :0.1
Episode914/2500Reward:724.0, Epsilon :0.1
Episode915/2500Reward:441.0, Epsilon :0.1
Episode916/2500Reward:588.0, Epsilon :0.1
Episode917/2500Reward:609.0, Epsilon :0.1
Episode918/2500Reward:441.0, Epsilon :0.1
Episode919/2500Reward:714.0, Epsilon :0.1
Episode920/2500Reward:609.0, Epsilon :0.1
Episode921/2500Reward:630.0, Epsilon :0.1
Episode922/2500Reward:525.0, Epsilon :0.1
Episode923/2500Reward:483.0, Epsilon :0.1
Episode924/2500Reward:651.0, Epsilon :0.1
Episode925/2500Reward:546.0, Epsilon :0.1
Episode926/2500Reward:420.0, Epsilon :0.1
Episode927/2500Reward:273.0, Epsilon :0.1
Episode928/2500Reward:714.0, Epsilon :0.1
Episode929/2500Reward:399.0, Epsilon :0.1
Episode930/2500Reward:483.0, Epsilon :0.1
Episode931/2500Reward:441.0, Epsilon :0.1
Episode932/2500Reward:693.0, Epsilon :0.1
Episode933/2500Reward:609.0, Epsilon :0.1
Episode934/2500Reward:504.0, Epsilon :0.1
Episode935/2500Reward:693.0, Epsilon :0.1
Episode936/2500Reward:724.0, Epsilon :0.1
Episode937/2500Reward:336.0, Epsilon :0.1
Episode938/2500Reward:315.0, Epsilon :0.1
Episode939/2500Reward:609.0, Epsilon :0.1
Episode940/2500Reward:609.0, Epsilon :0.1
Episode941/2500Reward:336.0, Epsilon :0.1
Episode942/2500Reward:483.0, Epsilon :0.1
Episode943/2500Reward:525.0, Epsilon :0.1
Episode944/2500Reward:651.0, Epsilon :0.1
Episode945/2500Reward:714.0, Epsilon :0.1
Episode946/2500Reward:777.0, Epsilon :0.1
Episode947/2500Reward:651.0, Epsilon :0.1
Episode948/2500Reward:609.0, Epsilon :0.1
Episode949/2500Reward:735.0, Epsilon :0.1
Episode950/2500Reward:462.0, Epsilon :0.1
Episode951/2500Reward:273.0, Epsilon :0.1
Episode952/2500Reward:483.0, Epsilon :0.1
Episode953/2500Reward:567.0, Epsilon :0.1
Episode954/2500Reward:420.0, Epsilon :0.1
Episode955/2500Reward:399.0, Epsilon :0.1
Episode956/2500Reward:567.0, Epsilon :0.1
Episode957/2500Reward:651.0, Epsilon :0.1
Episode958/2500Reward:693.0, Epsilon :0.1
Episode959/2500Reward:546.0, Epsilon :0.1
Episode960/2500Reward:588.0, Epsilon :0.1
Episode961/2500Reward:651.0, Epsilon :0.1
Episode962/2500Reward:651.0, Epsilon :0.1
Episode963/2500Reward:525.0, Epsilon :0.1
Episode964/2500Reward:567.0, Epsilon :0.1
Episode965/2500Reward:378.0, Epsilon :0.1
Episode966/2500Reward:525.0, Epsilon :0.1
Episode967/2500Reward:357.0, Epsilon :0.1
Episode968/2500Reward:567.0, Epsilon :0.1
Episode969/2500Reward:714.0, Epsilon :0.1
Episode970/2500Reward:483.0, Epsilon :0.1
Episode971/2500Reward:651.0, Epsilon :0.1
Episode972/2500Reward:525.0, Epsilon :0.1
Episode973/2500Reward:546.0, Epsilon :0.1
Episode974/2500Reward:672.0, Epsilon :0.1
Episode975/2500Reward:504.0, Epsilon :0.1
Episode976/2500Reward:546.0, Epsilon :0.1
Episode977/2500Reward:504.0, Epsilon :0.1
Episode978/2500Reward:630.0, Epsilon :0.1
Episode979/2500Reward:567.0, Epsilon :0.1
Episode980/2500Reward:567.0, Epsilon :0.1
Episode981/2500Reward:630.0, Epsilon :0.1
Episode982/2500Reward:441.0, Epsilon :0.1
Episode983/2500Reward:609.0, Epsilon :0.1
Episode984/2500Reward:483.0, Epsilon :0.1
Episode985/2500Reward:399.0, Epsilon :0.1
Episode986/2500Reward:378.0, Epsilon :0.1
Episode987/2500Reward:567.0, Epsilon :0.1
Episode988/2500Reward:399.0, Epsilon :0.1
Episode989/2500Reward:630.0, Epsilon :0.1
Episode990/2500Reward:462.0, Epsilon :0.1
Episode991/2500Reward:525.0, Epsilon :0.1
Episode992/2500Reward:441.0, Epsilon :0.1
Episode993/2500Reward:672.0, Epsilon :0.1
Episode994/2500Reward:630.0, Epsilon :0.1
Episode995/2500Reward:630.0, Epsilon :0.1
Episode996/2500Reward:420.0, Epsilon :0.1
Episode997/2500Reward:462.0, Epsilon :0.1
Episode998/2500Reward:693.0, Epsilon :0.1
Episode999/2500Reward:609.0, Epsilon :0.1
Episode1000/2500Reward:630.0, Epsilon :0.1
Episode1001/2500Reward:588.0, Epsilon :0.1
Episode1002/2500Reward:546.0, Epsilon :0.1
Episode1003/2500Reward:504.0, Epsilon :0.1
Episode1004/2500Reward:567.0, Epsilon :0.1
Episode1005/2500Reward:588.0, Epsilon :0.1
Episode1006/2500Reward:672.0, Epsilon :0.1
Episode1007/2500Reward:546.0, Epsilon :0.1
Episode1008/2500Reward:588.0, Epsilon :0.1
Episode1009/2500Reward:399.0, Epsilon :0.1
Episode1010/2500Reward:378.0, Epsilon :0.1
Episode1011/2500Reward:462.0, Epsilon :0.1
Episode1012/2500Reward:588.0, Epsilon :0.1
Episode1013/2500Reward:546.0, Epsilon :0.1
Episode1014/2500Reward:651.0, Epsilon :0.1
Episode1015/2500Reward:630.0, Epsilon :0.1
Episode1016/2500Reward:651.0, Epsilon :0.1
Episode1017/2500Reward:588.0, Epsilon :0.1
Episode1018/2500Reward:651.0, Epsilon :0.1
Episode1019/2500Reward:672.0, Epsilon :0.1
Episode1020/2500Reward:546.0, Epsilon :0.1
Episode1021/2500Reward:357.0, Epsilon :0.1
Episode1022/2500Reward:609.0, Epsilon :0.1
Episode1023/2500Reward:672.0, Epsilon :0.1
Episode1024/2500Reward:357.0, Epsilon :0.1
Episode1025/2500Reward:462.0, Epsilon :0.1
Episode1026/2500Reward:483.0, Epsilon :0.1
Episode1027/2500Reward:420.0, Epsilon :0.1
